scenario,batch,input_seq,output_seq,mode,policy_hash,model.layers.0.self_attn.qkv_proj,model.layers.0.self_attn.o_proj,model.layers.0.mlp.gate_up_proj,model.layers.0.mlp.down_proj,model.layers.1.self_attn.qkv_proj,model.layers.1.self_attn.o_proj,model.layers.1.mlp.gate_up_proj,model.layers.1.mlp.down_proj,model.layers.2.self_attn.qkv_proj,model.layers.2.self_attn.o_proj,model.layers.2.mlp.gate_up_proj,model.layers.2.mlp.down_proj,model.layers.3.self_attn.qkv_proj,model.layers.3.self_attn.o_proj,model.layers.3.mlp.gate_up_proj,model.layers.3.mlp.down_proj,model.layers.4.self_attn.qkv_proj,model.layers.4.self_attn.o_proj,model.layers.4.mlp.gate_up_proj,model.layers.4.mlp.down_proj,model.layers.5.self_attn.qkv_proj,model.layers.5.self_attn.o_proj,model.layers.5.mlp.gate_up_proj,model.layers.5.mlp.down_proj,model.layers.6.self_attn.qkv_proj,model.layers.6.self_attn.o_proj,model.layers.6.mlp.gate_up_proj,model.layers.6.mlp.down_proj,model.layers.7.self_attn.qkv_proj,model.layers.7.self_attn.o_proj,model.layers.7.mlp.gate_up_proj,model.layers.7.mlp.down_proj,model.layers.8.self_attn.qkv_proj,model.layers.8.self_attn.o_proj,model.layers.8.mlp.gate_up_proj,model.layers.8.mlp.down_proj,model.layers.9.self_attn.qkv_proj,model.layers.9.self_attn.o_proj,model.layers.9.mlp.gate_up_proj,model.layers.9.mlp.down_proj,model.layers.10.self_attn.qkv_proj,model.layers.10.self_attn.o_proj,model.layers.10.mlp.gate_up_proj,model.layers.10.mlp.down_proj,model.layers.11.self_attn.qkv_proj,model.layers.11.self_attn.o_proj,model.layers.11.mlp.gate_up_proj,model.layers.11.mlp.down_proj,model.layers.12.self_attn.qkv_proj,model.layers.12.self_attn.o_proj,model.layers.12.mlp.gate_up_proj,model.layers.12.mlp.down_proj,model.layers.13.self_attn.qkv_proj,model.layers.13.self_attn.o_proj,model.layers.13.mlp.gate_up_proj,model.layers.13.mlp.down_proj,model.layers.14.self_attn.qkv_proj,model.layers.14.self_attn.o_proj,model.layers.14.mlp.gate_up_proj,model.layers.14.mlp.down_proj,model.layers.15.self_attn.qkv_proj,model.layers.15.self_attn.o_proj,model.layers.15.mlp.gate_up_proj,model.layers.15.mlp.down_proj,model.layers.16.self_attn.qkv_proj,model.layers.16.self_attn.o_proj,model.layers.16.mlp.gate_up_proj,model.layers.16.mlp.down_proj,model.layers.17.self_attn.qkv_proj,model.layers.17.self_attn.o_proj,model.layers.17.mlp.gate_up_proj,model.layers.17.mlp.down_proj,model.layers.18.self_attn.qkv_proj,model.layers.18.self_attn.o_proj,model.layers.18.mlp.gate_up_proj,model.layers.18.mlp.down_proj,model.layers.19.self_attn.qkv_proj,model.layers.19.self_attn.o_proj,model.layers.19.mlp.gate_up_proj,model.layers.19.mlp.down_proj,model.layers.20.self_attn.qkv_proj,model.layers.20.self_attn.o_proj,model.layers.20.mlp.gate_up_proj,model.layers.20.mlp.down_proj,model.layers.21.self_attn.qkv_proj,model.layers.21.self_attn.o_proj,model.layers.21.mlp.gate_up_proj,model.layers.21.mlp.down_proj,model.layers.22.self_attn.qkv_proj,model.layers.22.self_attn.o_proj,model.layers.22.mlp.gate_up_proj,model.layers.22.mlp.down_proj,model.layers.23.self_attn.qkv_proj,model.layers.23.self_attn.o_proj,model.layers.23.mlp.gate_up_proj,model.layers.23.mlp.down_proj,model.layers.24.self_attn.qkv_proj,model.layers.24.self_attn.o_proj,model.layers.24.mlp.gate_up_proj,model.layers.24.mlp.down_proj,model.layers.25.self_attn.qkv_proj,model.layers.25.self_attn.o_proj,model.layers.25.mlp.gate_up_proj,model.layers.25.mlp.down_proj,model.layers.26.self_attn.qkv_proj,model.layers.26.self_attn.o_proj,model.layers.26.mlp.gate_up_proj,model.layers.26.mlp.down_proj,model.layers.27.self_attn.qkv_proj,model.layers.27.self_attn.o_proj,model.layers.27.mlp.gate_up_proj,model.layers.27.mlp.down_proj,model.layers.28.self_attn.qkv_proj,model.layers.28.self_attn.o_proj,model.layers.28.mlp.gate_up_proj,model.layers.28.mlp.down_proj,model.layers.29.self_attn.qkv_proj,model.layers.29.self_attn.o_proj,model.layers.29.mlp.gate_up_proj,model.layers.29.mlp.down_proj,model.layers.30.self_attn.qkv_proj,model.layers.30.self_attn.o_proj,model.layers.30.mlp.gate_up_proj,model.layers.30.mlp.down_proj,model.layers.31.self_attn.qkv_proj,model.layers.31.self_attn.o_proj,model.layers.31.mlp.gate_up_proj,model.layers.31.mlp.down_proj
b128_in16384_out1,128,16384,1,max_speed,1556299ab3,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b128_in32768_out1,128,32768,1,optimized,ab9f82de5a,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b128_in32768_out1,128,32768,1,max_speed,1556299ab3,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in128_out1,256,128,1,optimized,99d0c3c909,sparse_bf16,sparse_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,sparse_bf16,dense_nvfp4,sparse_bf16
b256_in128_out1,256,128,1,max_speed,a749dcd170,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16,sparse_nvfp4,sparse_bf16
b256_in256_out1,256,256,1,optimized,7eb213cf8f,sparse_bf16,sparse_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,dense_nvfp4,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,sparse_bf16,dense_nvfp4,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_nvfp4,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,dense_bf16,dense_nvfp4,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in256_out1,256,256,1,max_speed,1556299ab3,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in512_out1,256,512,1,optimized,8667ea141d,sparse_bf16,sparse_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,dense_nvfp4,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in512_out1,256,512,1,max_speed,1556299ab3,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in1024_out1,256,1024,1,optimized,ab9f82de5a,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,dense_bf16,sparse_bf16,sparse_bf16,dense_bf16,sparse_bf16,sparse_bf16,sparse_bf16
b256_in1024_out1,256,1024,1,max_speed,1556299ab3,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16,sparse_bf16
